net,length_um
_06259_,5.34
_06301_,5.34
_06381_,5.34
_06868_,5.34
_06869_,5.34
ctrl.funct7\[2\],5.34
net298,5.34
net481,5.34
net748,5.34
net919,5.34
net1010,5.34
net1149,5.34
_00232_,5.325
_00910_,5.32
_00822_,5.315
_00087_,5.305
_00168_,5.305
_00356_,5.305
_00643_,5.305
_01170_,5.305
_01237_,5.305
_01371_,5.305
_01437_,5.305
_01317_,5.285
_01186_,5.28
_01570_,5.28
_03414_,5.28
_04657_,5.28
_00104_,5.265
_00406_,5.265
_00589_,5.265
_00859_,5.265
_00940_,5.265
_01000_,5.265
_01085_,5.265
_00147_,5.26
_04976_,5.26
_05060_,5.26
_05294_,5.26
_06208_,5.26
_06441_,5.26
_06781_,5.26
_06799_,5.26
_06815_,5.26
_06839_,5.26
alu_out_wb\[16\],5.26
net199,5.26
net247,5.26
net334,5.26
net457,5.26
net504,5.26
net553,5.26
net761,5.26
net968,5.26
net1020,5.26
net1028,5.26
net1172,5.26
_00416_,5.245
_00481_,5.245
_05970_,5.245
_00743_,5.22
_00855_,5.22
_02317_,5.22
_02367_,5.22
_02402_,5.22
_04352_,5.22
_05010_,5.22
_05996_,5.22
_06250_,5.22
_06526_,5.22
_06879_,5.22
net245,5.22
net536,5.22
net625,5.22
net1334,5.22
dmem_rdata[0],5.19
dmem_rdata[12],5.19
dmem_rdata[16],5.19
dmem_rdata[17],5.19
dmem_rdata[28],5.19
dmem_rdata[30],5.19
dmem_rdata[3],5.19
dmem_rdata[5],5.19
dmem_rdata[6],5.19
dmem_rdata[9],5.19
_00300_,5.185
_01193_,5.185
_01030_,5.165
_00070_,5.16
_00575_,5.16
_00977_,5.16
_01026_,5.16
_02212_,5.16
_04420_,5.16
_06372_,5.16
alu_out_wb\[23\],5.16
_01528_,5.14
_01790_,5.14
_02393_,5.14
_04922_,5.14
_05223_,5.14
_05993_,5.14
_06500_,5.14
regfile.registers\[5\]\[31\],5.14
_02235_,5.135
_02057_,5.12
_02245_,5.12
_02249_,5.12
_02443_,5.12
_02734_,5.12
_04853_,5.12
mem_data_wb\[6\],5.12
_00432_,5.105
_02894_,5.1
_00077_,5.085
_00292_,5.085
_01208_,5.085
_01328_,5.085
dmem_rdata[21],5.07
_00375_,5.065
_02289_,5.06
_04822_,5.06
_05848_,5.06
_06295_,5.06
net580,5.06
net917,5.06
net967,5.06
_00115_,5.045
_00337_,5.045
_00403_,5.045
_00913_,5.045
_01217_,5.045
_00691_,5.04
_01043_,5.04
_05671_,5.04
net494,5.04
net753,5.04
net1178,5.04
_05853_,5.03
_02122_,5.02
_02445_,5
_03748_,5
_00521_,4.985
_01024_,4.985
_01116_,4.985
net1215,4.985
_01020_,4.975
_00528_,4.965
_00720_,4.965
_01125_,4.965
_03768_,4.955
_00346_,4.945
_00365_,4.945
_00888_,4.945
_02219_,4.94
_03116_,4.94
_03195_,4.94
_03803_,4.94
_04043_,4.94
_04191_,4.94
_06851_,4.94
alu_out_wb\[15\],4.94
net540,4.94
net751,4.94
net977,4.94
net1109,4.94
_00835_,4.92
_00862_,4.92
_03185_,4.92
_04112_,4.92
_04417_,4.92
_04489_,4.92
_04662_,4.92
_05121_,4.92
_05287_,4.92
_06547_,4.92
_06727_,4.92
mem_data_wb\[22\],4.92
pc_plus_4_mem\[2\],4.92
pc_plus_4_mem\[8\],4.92
net224,4.92
net273,4.92
net321,4.92
net331,4.92
net342,4.92
net350,4.92
net374,4.92
net440,4.92
net634,4.92
net733,4.92
net997,4.92
net1029,4.92
_00650_,4.905
_03231_,4.9
_04401_,4.9
net674,4.9
_00592_,4.885
_00647_,4.885
_00930_,4.885
_01595_,4.88
_02308_,4.88
_02391_,4.88
_02403_,4.88
_03665_,4.88
_04340_,4.88
_04396_,4.88
_04477_,4.88
_04574_,4.88
_04673_,4.88
_04676_,4.88
_04775_,4.88
_04880_,4.88
_05245_,4.88
_05798_,4.88
_06297_,4.88
_06423_,4.88
_06622_,4.88
_06722_,4.88
_06882_,4.88
mem_data_wb\[27\],4.88
net269,4.88
net272,4.88
net467,4.88
net480,4.88
net566,4.88
net794,4.88
dmem_addr[19],4.85
dmem_addr[20],4.85
dmem_addr[24],4.85
dmem_addr[26],4.85
dmem_addr[29],4.85
dmem_addr[3],4.85
dmem_addr[6],4.85
dmem_addr[7],4.85
dmem_addr[9],4.85
dmem_rdata[13],4.85
dmem_rdata[23],4.85
dmem_rdata[25],4.85
dmem_rdata[2],4.85
dmem_rdata[4],4.85
dmem_wdata[10],4.85
dmem_wdata[13],4.85
dmem_wdata[15],4.85
dmem_wdata[20],4.85
dmem_wdata[23],4.85
dmem_wdata[28],4.85
dmem_wdata[29],4.85
dmem_wdata[9],4.85
imem_addr[24],4.85
imem_addr[26],4.85
imem_addr[31],4.85
_00005_,4.845
_00075_,4.845
_00211_,4.845
_00330_,4.845
_00378_,4.845
_00394_,4.845
net207,4.845
_00860_,4.845
_00965_,4.845
_01056_,4.845
_01062_,4.845
_01320_,4.845
_01334_,4.845
_01429_,4.845
_00716_,4.82
_00775_,4.82
_03460_,4.82
_06009_,4.82
_06643_,4.82
net182,4.82
net198,4.82
net445,4.82
_00105_,4.805
_00908_,4.805
_01256_,4.805
_01275_,4.805
_01283_,4.805
_02111_,4.8
_02258_,4.8
_02321_,4.8
_02429_,4.8
_03211_,4.8
_03569_,4.8
_03739_,4.8
_03864_,4.8
_04060_,4.8
_04587_,4.8
_04900_,4.8
_05893_,4.8
_06081_,4.8
_06430_,4.8
_06766_,4.8
_06878_,4.8
pc_plus_4_wb\[31\],4.8
net296,4.8
net349,4.8
net537,4.8
net623,4.8
net763,4.8
net788,4.8
net1007,4.8
net1025,4.8
net1112,4.8
_00536_,4.785
_04616_,4.78
net206,4.78
_06247_,4.775
_00663_,4.76
_01536_,4.76
_01814_,4.76
_02318_,4.76
_02320_,4.76
_03103_,4.76
_03215_,4.76
_03229_,4.76
_04651_,4.76
_06779_,4.76
_00831_,4.755
_01248_,4.755
_01148_,4.735
dmem_wdata[0],4.73
_00362_,4.725
_00989_,4.725
_00152_,4.705
_00857_,4.7
_00861_,4.7
_00983_,4.7
_01004_,4.7
_01164_,4.7
alu_out_wb\[13\],4.7
mem_data_wb\[2\],4.7
net1093,4.7
_02069_,4.68
_03113_,4.68
_03551_,4.68
_04026_,4.68
_04817_,4.68
net259,4.68
net260,4.68
_00988_,4.675
_01090_,4.675
_01881_,4.66
_01471_,4.645
_00228_,4.625
_00264_,4.625
_00653_,4.625
_00685_,4.625
_01246_,4.625
_01323_,4.625
_01327_,4.625
_01329_,4.625
_01369_,4.625
_01465_,4.625
net1235,4.625
_01569_,4.6
_03636_,4.6
_05659_,4.6
_06744_,4.6
_06777_,4.6
mem_data_wb\[26\],4.6
mem_data_wb\[4\],4.6
net434,4.6
net614,4.6
net870,4.6
net990,4.6
net1051,4.6
net1136,4.6
net1260,4.6
_00031_,4.585
_00157_,4.585
_00243_,4.585
_00494_,4.585
_00766_,4.585
_00896_,4.585
_00968_,4.585
_00972_,4.585
_00973_,4.585
_01037_,4.585
_01155_,4.585
_01229_,4.585
_00290_,4.58
_00472_,4.58
_01585_,4.58
_04439_,4.58
_04925_,4.58
net508,4.58
net511,4.58
net594,4.58
net830,4.58
_06106_,4.57
_03302_,4.56
_03996_,4.56
_04046_,4.54
_04700_,4.54
_04962_,4.54
mem_data_wb\[17\],4.54
_00024_,4.525
_00608_,4.525
_00719_,4.525
_01083_,4.505
_01252_,4.505
_01109_,4.485
_00611_,4.48
_02175_,4.48
_02203_,4.48
_02330_,4.48
_06072_,4.48
_06687_,4.48
net1135,4.48
net1226,4.48
net1312,4.48
_01587_,4.46
_01753_,4.46
_01968_,4.46
_01972_,4.46
_02267_,4.46
_02328_,4.46
_02329_,4.46
_04470_,4.46
_04530_,4.46
_04658_,4.46
_04882_,4.46
_06207_,4.46
_06749_,4.46
alu_out_wb\[6\],4.46
pc_plus_4_id\[12\],4.46
pc_plus_4_wb\[3\],4.46
net276,4.46
net328,4.46
net423,4.46
net430,4.46
net455,4.46
net613,4.46
net617,4.46
net665,4.46
net727,4.46
net855,4.46
net936,4.46
net942,4.46
net985,4.46
net1032,4.46
net1053,4.46
net1100,4.46
net1241,4.46
net1293,4.46
net1311,4.46
net1328,4.46
net1331,4.46
_02431_,4.44
_03997_,4.44
_04140_,4.44
_04435_,4.44
net1232,4.44
_00441_,4.435
_01050_,4.425
_01187_,4.425
_01271_,4.425
_01419_,4.425
_00786_,4.42
_00881_,4.42
_01561_,4.42
_01583_,4.42
_02334_,4.42
_04930_,4.42
_05670_,4.42
_06168_,4.42
_06329_,4.42
_06494_,4.42
_06745_,4.42
net179,4.42
net181,4.42
net986,4.42
_00553_,4.395
dmem_addr[28],4.39
_00080_,4.385
_00490_,4.385
_00593_,4.385
_00832_,4.385
_00966_,4.385
_01071_,4.385
_01195_,4.385
_01213_,4.385
_01254_,4.385
_01290_,4.385
_01363_,4.385
_04165_,4.36
_06431_,4.36
net253,4.36
net364,4.36
net627,4.36
net726,4.36
net1047,4.36
net1297,4.36
_01566_,4.34
_01961_,4.34
_02050_,4.34
_02610_,4.34
_03630_,4.34
_03943_,4.34
_04057_,4.34
_04059_,4.34
_04109_,4.34
_04180_,4.34
_04410_,4.34
_04564_,4.34
_04634_,4.34
_04896_,4.34
_05961_,4.34
_05967_,4.34
_06440_,4.34
_06457_,4.34
_06469_,4.34
_06774_,4.34
pc_plus_4_wb\[4\],4.34
net220,4.34
net362,4.34
net694,4.34
net752,4.34
net890,4.34
net915,4.34
net953,4.34
net999,4.34
net1033,4.34
net1043,4.34
_00525_,4.325
_00637_,4.325
_00971_,4.325
_01525_,4.32
_03628_,4.32
_00144_,4.305
_00936_,4.295
_00938_,4.295
_00032_,4.265
_00427_,4.265
_00987_,4.265
_01183_,4.265
_01431_,4.265
_00112_,4.245
_01265_,4.245
_00203_,4.24
_00280_,4.24
_00291_,4.24
_00326_,4.24
_00344_,4.24
_01315_,4.24
_01319_,4.24
_02439_,4.24
_06160_,4.24
_06377_,4.24
net403,4.24
net871,4.24
net930,4.24
net940,4.24
net315,4.22
net672,4.22
net723,4.22
_02071_,4.2
_03919_,4.2
_05284_,4.2
_06147_,4.2
alu_out_wb\[12\],4.2
alu_out_wb\[2\],4.2
_00097_,4.165
_00270_,4.165
_00411_,4.165
_00550_,4.165
_00680_,4.165
_00893_,4.165
_01119_,4.165
_01189_,4.165
_01332_,4.165
_06294_,4.14
_06802_,4.14
net676,4.14
net905,4.14
net1255,4.14
_00068_,4.125
_00389_,4.125
_00974_,4.125
_01168_,4.125
net1084,4.12
net1202,4.12
_04645_,4.1
_05238_,4.1
_06225_,4.1
net1153,4.1
_04838_,4.08
_00245_,4.065
_00921_,4.065
_01088_,4.065
_01247_,4.065
_00081_,4.045
_01445_,4.045
_00529_,4.025
_01888_,4.02
_04296_,4.02
pc_plus_4_mem\[25\],4.02
net335,4.02
net944,4.02
_00863_,4
_01904_,4
_02097_,4
_02343_,4
_02389_,4
_02449_,4
_03280_,4
_04086_,4
_04310_,4
_05275_,4
_05765_,4
_05782_,4
_05847_,4
_05894_,4
_05930_,4
_06191_,4
_06466_,4
_06591_,4
_06654_,4
_06778_,4
_06810_,4
alu_out_wb\[8\],4
mem_data_wb\[23\],4
mem_width_ex\[0\],4
pc_plus_4_id\[20\],4
pc_plus_4_mem\[20\],4
pc_plus_4_mem\[7\],4
pc_plus_4_wb\[17\],4
pc_plus_4_wb\[24\],4
pc_plus_4_wb\[2\],4
net266,4
net320,4
net370,4
net371,4
net379,4
net380,4
net501,4
net505,4
net532,4
net718,4
net797,4
net799,4
net881,4
net885,4
net920,4
net939,4
net943,4
net965,4
net1072,4
net1252,4
net1254,4
net1282,4
_00840_,3.985
_03618_,3.98
_03992_,3.98
_05290_,3.98
_05862_,3.98
_00007_,3.965
_00011_,3.965
_00485_,3.965
_00576_,3.965
_00654_,3.965
_00717_,3.965
_00844_,3.965
_00993_,3.965
_05295_,3.965
_00237_,3.925
_00314_,3.925
_00390_,3.925
_00413_,3.925
_00417_,3.925
_00437_,3.925
_00455_,3.925
_00686_,3.925
_00687_,3.925
_00697_,3.925
_00819_,3.925
_01111_,3.925
_01368_,3.925
_00707_,3.92
_00150_,3.9
_04087_,3.9
_05744_,3.9
_06626_,3.9
pc_plus_4_mem\[26\],3.9
net624,3.9
net1061,3.9
net1166,3.9
_01835_,3.88
_02252_,3.88
_02254_,3.88
_02286_,3.88
_02383_,3.88
_03110_,3.88
_04267_,3.88
_04680_,3.88
_04969_,3.88
_05062_,3.88
_05115_,3.88
_05271_,3.88
_05892_,3.88
_06127_,3.88
_06263_,3.88
_06287_,3.88
_06368_,3.88
_06751_,3.88
_06807_,3.88
mem_width_mem\[0\],3.88
rd2_ex\[12\],3.88
net274,3.88
net446,3.88
net491,3.88
net548,3.88
net685,3.88
net721,3.88
net777,3.88
net803,3.88
net811,3.88
net841,3.88
net859,3.88
net1157,3.88
net1338,3.88
_01343_,3.845
_00342_,3.805
_00404_,3.805
_00700_,3.805
_00924_,3.805
_00942_,3.8
_00033_,3.785
_00089_,3.78
_00093_,3.78
_00462_,3.78
_00695_,3.78
_00953_,3.78
_01027_,3.78
_01108_,3.78
_01449_,3.78
_02088_,3.78
_04441_,3.78
_06214_,3.78
_06291_,3.78
mem_data_wb\[1\],3.78
mem_data_wb\[3\],3.78
_02062_,3.76
_02226_,3.76
_02395_,3.76
_05887_,3.76
_06346_,3.76
_06395_,3.76
net229,3.76
net326,3.76
net398,3.76
net786,3.76
net1079,3.76
net1132,3.76
net1155,3.76
net1326,3.76
_02054_,3.74
_03053_,3.74
_05216_,3.74
_06398_,3.74
mem_data_wb\[16\],3.74
_01185_,3.735
_00261_,3.705
_00279_,3.705
_00349_,3.705
_00369_,3.705
_00918_,3.705
_00984_,3.705
_01100_,3.705
_01106_,3.705
_01128_,3.705
_01209_,3.705
_01364_,3.705
_01422_,3.705
pc_plus_4_wb\[19\],3.69
_02295_,3.68
_02350_,3.68
_03870_,3.68
_03885_,3.68
_04841_,3.68
_05837_,3.68
_05850_,3.68
_06109_,3.68
_06311_,3.68
net223,3.68
net230,3.68
net248,3.68
net360,3.68
net441,3.68
net506,3.68
net555,3.68
net731,3.68
net742,3.68
net813,3.68
net908,3.68
net966,3.68
net974,3.68
net1205,3.68
net1238,3.68
_04939_,3.66
_05272_,3.66
net619,3.66
net932,3.66
_04654_,3.64
_04763_,3.64
_05000_,3.64
_01321_,3.635
_00180_,3.625
_01028_,3.625
_00412_,3.615
_01092_,3.605
_00122_,3.585
_00358_,3.585
_00916_,3.585
_00452_,3.565
_00502_,3.565
_01355_,3.565
_00879_,3.56
_01565_,3.56
_02302_,3.56
_02898_,3.56
_03696_,3.56
_04262_,3.56
_04376_,3.56
_04506_,3.56
_04975_,3.56
_05024_,3.56
_05078_,3.56
_05865_,3.56
_05879_,3.56
_05981_,3.56
_06004_,3.56
pc_plus_4_id\[11\],3.56
pc_plus_4_id\[23\],3.56
pc_plus_4_id\[5\],3.56
pc_plus_4_id\[6\],3.56
pc_plus_4_mem\[15\],3.56
pc_plus_4_mem\[21\],3.56
net324,3.56
net345,3.56
net381,3.56
net471,3.56
net907,3.56
net924,3.56
net934,3.56
net1026,3.56
net1062,3.56
net1203,3.56
net1210,3.56
net1262,3.56
_00665_,3.54
_00867_,3.54
_00892_,3.54
_01468_,3.54
_01967_,3.54
_02060_,3.54
_02079_,3.54
_02398_,3.54
_02613_,3.54
_03127_,3.54
_03167_,3.54
_03169_,3.54
_03248_,3.54
_03683_,3.54
_04176_,3.54
_04305_,3.54
_04544_,3.54
_05064_,3.54
_05139_,3.54
_05247_,3.54
_05292_,3.54
_05735_,3.54
_05825_,3.54
_05870_,3.54
_05976_,3.54
_06253_,3.54
mem_data_wb\[13\],3.54
pc_plus_4_id\[30\],3.54
pc_plus_4_id\[31\],3.54
pc_plus_4_mem\[5\],3.54
rd2_ex\[15\],3.54
net233,3.54
net239,3.54
net240,3.54
net383,3.54
net408,3.54
net416,3.54
net454,3.54
net469,3.54
net484,3.54
net516,3.54
net521,3.54
net544,3.54
net590,3.54
net657,3.54
net698,3.54
net804,3.54
net819,3.54
net1027,3.54
net1041,3.54
net1119,3.54
net1177,3.54
net1301,3.54
_00134_,3.52
_01019_,3.52
_01070_,3.52
_02904_,3.52
pc_plus_4_wb\[18\],3.52
_00399_,3.515
_00732_,3.515
_00020_,3.505
_00175_,3.505
_00493_,3.505
_00515_,3.505
_00527_,3.505
_00534_,3.505
_00567_,3.505
_00659_,3.505
_00813_,3.505
_00833_,3.505
_01010_,3.505
_01074_,3.505
_01089_,3.505
_01255_,3.505
_01284_,3.505
_01325_,3.505
_01377_,3.505
_01418_,3.505
pc_plus_4_wb\[20\],3.47
_00100_,3.465
_00118_,3.465
_00154_,3.465
_00188_,3.465
_00305_,3.465
_00306_,3.465
_00354_,3.465
_00364_,3.465
_00384_,3.465
_00391_,3.465
_00400_,3.465
_00431_,3.465
_00478_,3.465
_00573_,3.465
_00596_,3.465
_00696_,3.465
_00889_,3.465
_00939_,3.465
_01099_,3.465
_01131_,3.465
_01172_,3.465
_01221_,3.465
_01296_,3.465
_01297_,3.465
_01307_,3.465
_01342_,3.465
_01353_,3.465
net1070,3.465
net208,3.46
_05195_,3.455
_06065_,3.45
_06188_,3.45
_00026_,3.44
_00176_,3.44
_01079_,3.44
_01410_,3.44
_02352_,3.44
_02430_,3.44
_06135_,3.44
_06576_,3.44
net450,3.44
_04906_,3.435
_00850_,3.42
_00878_,3.42
_01902_,3.42
_02121_,3.42
_02304_,3.42
_02374_,3.42
_04118_,3.42
_04120_,3.42
_05648_,3.42
_05873_,3.42
_06163_,3.42
_06349_,3.42
_06449_,3.42
_06555_,3.42
_06568_,3.42
_06748_,3.42
_06822_,3.42
pc_plus_4_id\[15\],3.42
pc_plus_4_wb\[12\],3.42
net323,3.42
net382,3.42
net422,3.42
net437,3.42
net513,3.42
net600,3.42
net734,3.42
net771,3.42
net948,3.42
net973,3.42
net1322,3.42
_00219_,3.405
_00899_,3.405
_01267_,3.405
_00694_,3.4
net190,3.4
pc_plus_4_wb\[21\],3.35
_00131_,3.345
_00241_,3.345
_00451_,3.345
_00526_,3.345
_00564_,3.345
_01182_,3.345
_01225_,3.345
_00482_,3.34
_01142_,3.34
_00025_,3.32
_00499_,3.32
_00579_,3.32
_00645_,3.32
_00646_,3.32
_00904_,3.32
_00963_,3.32
_00990_,3.32
_01072_,3.32
_01094_,3.32
_01139_,3.32
_01184_,3.32
_01200_,3.32
_01253_,3.32
_01259_,3.32
_01417_,3.32
_05715_,3.32
mem_data_wb\[10\],3.32
_03085_,3.3
_04133_,3.3
_05994_,3.3
_06231_,3.3
net283,3.3
net603,3.3
_00223_,3.295
_00266_,3.245
_00308_,3.245
_01107_,3.245
_01244_,3.245
_01268_,3.245
_01420_,3.245
_00158_,3.225
_00183_,3.225
_00669_,3.225
_01530_,3.22
_02236_,3.22
_03823_,3.22
_05855_,3.22
net470,3.22
net478,3.22
net592,3.22
net608,3.22
net671,3.22
net678,3.22
net886,3.22
net1058,3.22
net1158,3.22
net1218,3.22
net740,3.2
net744,3.2
net767,3.2
net884,3.2
net956,3.2
net1167,3.2
_02384_,3.19
_06031_,3.19
_01692_,3.18
_02032_,3.18
_03056_,3.18
_03631_,3.18
_04944_,3.18
_05730_,3.18
net688,3.18
_00159_,3.175
_00318_,3.175
_00338_,3.175
_00339_,3.175
_00379_,3.175
_00661_,3.175
_01435_,3.175
_06396_,3.175
_00332_,3.165
_00595_,3.165
_00271_,3.145
_00289_,3.145
_00598_,3.145
_00827_,3.145
_00839_,3.145
_01086_,3.145
_01266_,3.145
_01287_,3.145
_01434_,3.145
_00034_,3.125
_00383_,3.125
_00995_,3.125
_01115_,3.125
_01176_,3.125
_01197_,3.125
_01212_,3.125
_06404_,3.125
_00148_,3.115
_01815_,3.1
_02031_,3.1
_02038_,3.1
_02040_,3.1
_02342_,3.1
_03246_,3.1
_04178_,3.1
_04350_,3.1
_04821_,3.1
_05132_,3.1
_05707_,3.1
_06351_,3.1
_06497_,3.1
net781,3.1
net850,3.1
_00875_,3.08
_01523_,3.08
_01582_,3.08
_01895_,3.08
_02162_,3.08
_02966_,3.08
_03170_,3.08
_03669_,3.08
_03983_,3.08
_03986_,3.08
_04041_,3.08
_04089_,3.08
_04480_,3.08
_04571_,3.08
_04816_,3.08
_05001_,3.08
_05237_,3.08
_05903_,3.08
_05920_,3.08
_06134_,3.08
_06261_,3.08
_06389_,3.08
_06460_,3.08
_06544_,3.08
_06575_,3.08
_06640_,3.08
_06659_,3.08
_06773_,3.08
_06821_,3.08
_06824_,3.08
_06924_,3.08
alu_out_wb\[9\],3.08
pc_plus_4_id\[1\],3.08
pc_plus_4_id\[22\],3.08
pc_plus_4_id\[24\],3.08
pc_plus_4_mem\[17\],3.08
pc_plus_4_mem\[29\],3.08
pc_plus_4_wb\[30\],3.08
net217,3.08
net225,3.08
net228,3.08
net261,3.08
net285,3.08
net288,3.08
net297,3.08
net316,3.08
net322,3.08
net344,3.08
net365,3.08
net461,3.08
net464,3.08
net483,3.08
net524,3.08
net528,3.08
net545,3.08
net560,3.08
net628,3.08
net652,3.08
net659,3.08
net670,3.08
net712,3.08
net759,3.08
net762,3.08
net824,3.08
net851,3.08
net945,3.08
net952,3.08
net996,3.08
net1003,3.08
net1004,3.08
net1030,3.08
net1134,3.08
net1165,3.08
net1180,3.08
net1188,3.08
net1204,3.08
net1277,3.08
net1350,3.08
_02820_,3.06
_03865_,3.06
_04954_,3.06
_05906_,3.06
net1054,3.06
_00177_,3.055
_00170_,3.045
_00238_,3.045
_00325_,3.045
_00393_,3.045
_00548_,3.045
_00563_,3.045
_00602_,3.045
_00673_,3.045
_00969_,3.045
_01351_,3.045
_01416_,3.045
pc_plus_4_wb\[9\],3.01
_00130_,3.005
_00142_,3.005
_00453_,3.005
_00558_,3.005
_00655_,3.005
_00658_,3.005
_00682_,3.005
_01098_,3.005
_01230_,3.005
_01312_,3.005
_01349_,3.005
_01382_,3.005
_01475_,3.005
_00842_,3
_04356_,2.99
_00247_,2.98
_01178_,2.98
_03850_,2.98
_03964_,2.98
_04446_,2.98
_05286_,2.98
pc_plus_4_mem\[22\],2.98
net1017,2.98
_04493_,2.965
_00143_,2.96
_01550_,2.96
_01557_,2.96
_01942_,2.96
_02005_,2.96
_02586_,2.96
_02733_,2.96
_03710_,2.96
_04154_,2.96
_04275_,2.96
_04280_,2.96
_04351_,2.96
_04537_,2.96
_05034_,2.96
_05080_,2.96
_05172_,2.96
_05232_,2.96
_05929_,2.96
_06611_,2.96
_06865_,2.96
alu_out_wb\[24\],2.96
net210,2.96
net410,2.96
net428,2.96
net872,2.96
net941,2.96
net1173,2.96
net1239,2.96
net1261,2.96
net1356,2.96
net828,2.95
_00111_,2.945
_00331_,2.945
_00790_,2.945
_01400_,2.945
_00514_,2.935
pc_plus_4_wb\[11\],2.91
_04796_,2.89
_05153_,2.89
pc_plus_4_wb\[15\],2.89
_00348_,2.885
_00476_,2.885
_00560_,2.885
_00949_,2.885
_01123_,2.885
_01151_,2.885
_01231_,2.885
_01304_,2.885
_01414_,2.885
_01421_,2.885
_00530_,2.88
_01350_,2.88
_01396_,2.88
_00091_,2.86
_00117_,2.86
_00483_,2.86
_00541_,2.86
_00586_,2.86
_00670_,2.86
_00688_,2.86
_00698_,2.86
_00779_,2.86
_01140_,2.86
_01250_,2.86
_01383_,2.86
_01387_,2.86
_01415_,2.86
_02135_,2.86
_03331_,2.86
_05914_,2.86
alu_out_wb\[22\],2.86
net568,2.86
_02417_,2.85
_06330_,2.84
net369,2.84
net531,2.84
net591,2.84
net846,2.84
_00376_,2.835
_00571_,2.835
_00815_,2.835
_01084_,2.835
_00381_,2.805
_06313_,2.8
_00178_,2.785
_00220_,2.785
_00434_,2.785
_00489_,2.785
_00520_,2.785
_00588_,2.785
_00648_,2.785
_00651_,2.785
_00885_,2.785
_01087_,2.785
_01104_,2.785
_01177_,2.785
_01180_,2.785
_01316_,2.785
_01340_,2.785
_01428_,2.785
_01457_,2.785
_01479_,2.785
_00146_,2.765
_00353_,2.76
_02284_,2.76
_02298_,2.76
_03016_,2.76
_04713_,2.76
_05630_,2.76
_05905_,2.76
_06014_,2.76
_06022_,2.76
_06183_,2.76
_06365_,2.76
_06366_,2.76
_06694_,2.76
alu_out_wb\[29\],2.76
net373,2.76
net802,2.76
net826,2.76
net882,2.76
net1225,2.76
net1240,2.76
net1242,2.76
_02434_,2.74
_03131_,2.74
_05277_,2.74
net574,2.74
net589,2.74
net630,2.74
net662,2.74
net668,2.74
net710,2.74
net715,2.74
net738,2.74
net757,2.74
net815,2.74
net821,2.74
net1048,2.74
net1076,2.74
net1085,2.74
net1102,2.74
net1123,2.74
net1168,2.74
net1195,2.74
net1227,2.74
net1237,2.74
net1248,2.74
net1271,2.74
net1280,2.74
net1319,2.74
_02448_,2.73
_04224_,2.72
_00013_,2.715
_00090_,2.715
_00098_,2.715
_00140_,2.715
_00161_,2.715
_00377_,2.715
_00388_,2.715
_00561_,2.715
_00590_,2.715
_00607_,2.715
_00809_,2.715
_00816_,2.715
_00945_,2.715
_01021_,2.715
_01036_,2.715
_01057_,2.715
_01190_,2.715
_01198_,2.715
_01201_,2.715
_01394_,2.715
_00095_,2.705
_00543_,2.705
_00574_,2.705
_00941_,2.705
_01272_,2.705
_01452_,2.705
_00281_,2.665
net448,2.66
_02513_,2.64
_04235_,2.64
_04472_,2.64
_04597_,2.64
_06490_,2.64
alu_out_wb\[30\],2.64
net546,2.64
net631,2.64
net902,2.64
net949,2.64
net998,2.64
_01563_,2.625
_00141_,2.62
_00660_,2.62
_00852_,2.62
_00866_,2.62
_01472_,2.62
_02314_,2.62
_02373_,2.62
_02601_,2.62
_03981_,2.62
_04432_,2.62
_04475_,2.62
_04500_,2.62
_04502_,2.62
_04924_,2.62
_04926_,2.62
_05081_,2.62
_05246_,2.62
_05261_,2.62
_05912_,2.62
_06232_,2.62
_06289_,2.62
_06478_,2.62
_06635_,2.62
_06691_,2.62
jump_mem,2.62
pc_plus_4_id\[18\],2.62
pc_plus_4_id\[26\],2.62
pc_plus_4_mem\[27\],2.62
net211,2.62
net238,2.62
net282,2.62
net300,2.62
net310,2.62
net313,2.62
net340,2.62
net343,2.62
net386,2.62
net390,2.62
net453,2.62
net466,2.62
net486,2.62
net512,2.62
net570,2.62
net632,2.62
net669,2.62
net780,2.62
net847,2.62
net900,2.62
net950,2.62
net963,2.62
net987,2.62
net1078,2.62
net1130,2.62
net1150,2.62
net1154,2.62
net1170,2.62
net1186,2.62
net1221,2.62
net1289,2.62
_00830_,2.605
_00433_,2.595
_00955_,2.595
_00014_,2.585
_00015_,2.585
_00079_,2.585
_00516_,2.585
_00522_,2.585
_00535_,2.585
_00539_,2.585
_00540_,2.585
_00580_,2.585
_00604_,2.585
_00656_,2.585
_00806_,2.585
_01033_,2.585
_01199_,2.585
_01384_,2.585
_01398_,2.585
_00123_,2.545
_00126_,2.545
_00186_,2.545
_00316_,2.545
_00382_,2.545
_00397_,2.545
_00428_,2.545
_00450_,2.545
_00497_,2.545
_00546_,2.545
_00554_,2.545
_00565_,2.545
_00578_,2.545
_00834_,2.545
_01017_,2.545
_01103_,2.545
_01129_,2.545
_01138_,2.545
_01144_,2.545
_01161_,2.545
_01188_,2.545
_01223_,2.545
_01261_,2.545
_01276_,2.545
_01277_,2.545
_01286_,2.545
_01352_,2.545
_01372_,2.545
_01402_,2.545
_01405_,2.545
_01423_,2.545
_01451_,2.545
_01464_,2.545
_00895_,2.54
_03938_,2.54
_00603_,2.52
_02099_,2.52
_03133_,2.52
_04202_,2.52
